FID,lon,lat
6796,113.84803,22.56486
6797,113.84878,22.56511
6798,113.84965,22.56431
6799,113.85074,22.56548
6800,113.84889,22.56343
6801,113.84932,22.56838
6802,113.85595,22.55953
6803,113.85736,22.56049
6804,113.85884,22.55997
6805,113.85551,22.56102
6806,113.85663,22.56055
6807,113.85546,22.56172
6808,113.85527,22.56191
6809,113.85556,22.56201
6810,113.85648,22.56182
6811,113.85504,22.56206
6812,113.85527,22.56211
6813,113.85556,22.56221
6814,113.85508,22.5623
6815,113.85535,22.56237
6816,113.85477,22.56227
6817,113.85312,22.56176
6818,113.85456,22.56244
6819,113.8548,22.56258
6820,113.85511,22.56261
6821,113.85453,22.56265
6822,113.8548,22.56278
6823,113.85408,22.56348
6824,113.85504,22.56483
6825,113.85325,22.56533
6826,113.85544,22.5656
6827,113.85318,22.56572
6828,113.85565,22.56585
6829,113.85582,22.56566
6830,113.85291,22.56571
6831,113.85332,22.56587
6832,113.85613,22.56596
6833,113.85515,22.56589
6834,113.85285,22.56596
6835,113.85309,22.56591
6836,113.8558,22.56606
6837,113.85513,22.56615
6838,113.85542,22.56625
6839,113.85294,22.56615
6840,113.8526,22.56602
6841,113.85275,22.56625
6842,113.85299,22.56629
6843,113.85323,22.56615
6844,113.85357,22.56619
6845,113.85244,22.56632
6846,113.85469,22.56618
6847,113.85389,22.56648
6848,113.85432,22.56653
6849,113.85304,22.56644
6850,113.85573,22.56642
6851,113.85612,22.56642
6852,113.85328,22.56658
6853,113.85361,22.56653
6854,113.85247,22.56653
6855,113.8528,22.5666
6856,113.85523,22.56648
6857,113.85475,22.56663
6858,113.85508,22.56672
6859,113.85916,22.56601
6860,113.85527,22.56677
6861,113.85556,22.56672
6862,113.85861,22.56686
6863,113.85914,22.56664
6864,113.85832,22.56686
6865,113.85673,22.56639
6866,113.85351,22.56682
6867,113.85799,22.56701
6868,113.85366,22.56706
6869,113.854,22.56685
6870,113.8586,22.56706
6871,113.85823,22.56705
6872,113.85837,22.5672
6873,113.85484,22.56696
6874,113.85512,22.56714
6875,113.85461,22.56725
6876,113.85284,22.56706
6877,113.85342,22.56715
6878,113.85893,22.56713
6879,113.85827,22.56729
6880,113.85794,22.56725
6881,113.85818,22.56739
6882,113.85385,22.56724
6883,113.85418,22.56736
6884,113.8586,22.56734
6885,113.85889,22.56743
6886,113.85337,22.56739
6887,113.85837,22.56748
6888,113.85861,22.56754
6889,113.85808,22.56748
6890,113.85447,22.56744
6891,113.8538,22.56748
6892,113.85347,22.56753
6893,113.85361,22.56758
6894,113.85818,22.56767
6895,113.85839,22.5677
6896,113.85796,22.56765
6897,113.85737,22.56744
6898,113.8578,22.56777
6899,113.85456,22.56767
6900,113.85437,22.56767
6901,113.8538,22.56767
6902,113.85408,22.56777
6903,113.85351,22.56767
6904,113.85328,22.56763
6905,113.85123,22.56732
6906,113.85127,22.56781
6907,113.85799,22.56786
6908,113.8582,22.56789
6909,113.85475,22.56786
6910,113.85437,22.56786
6911,113.85456,22.56786
6912,113.85361,22.56786
6913,113.85382,22.56789
6914,113.85323,22.56786
6915,113.85342,22.56786
6916,113.85217,22.56719
6917,113.85276,22.56791
6918,113.85782,22.56803
6919,113.85808,22.56805
6920,113.85456,22.56805
6921,113.85475,22.56805
6922,113.85342,22.56805
6923,113.85363,22.56808
6924,113.85174,22.5679
6925,113.85504,22.56815
6926,113.85217,22.56828
6927,113.85237,22.56815
6928,113.85137,22.56819
6929,113.85185,22.56829
6930,113.85485,22.56834
6931,113.85513,22.56844
6932,113.85242,22.56848
6933,113.85656,22.56795
6934,113.85256,22.56872
6935,113.85275,22.56882
6936,113.85723,22.56882
6937,113.85475,22.56872
6938,113.8519,22.56872
6939,113.85232,22.56877
6940,113.85742,22.56901
6941,113.85702,22.56891
6942,113.85723,22.56901
6943,113.85456,22.56901
6944,113.855,22.56894
6945,113.85435,22.56898
6946,113.85225,22.56903
6947,113.85251,22.56896
6948,113.85761,22.5692
6949,113.85723,22.5692
6950,113.85742,22.5692
6951,113.85437,22.5692
6952,113.85456,22.5692
6953,113.85081,22.56764
6954,113.8527,22.56912
6955,113.8524,22.56923
6956,113.85309,22.56858
6957,113.85322,22.56817
6958,113.85345,22.56827
6959,113.85415,22.56914
6960,113.8583,22.56856
6961,113.85909,22.56846
6962,113.8593,22.56756
6963,113.85984,22.56778
6964,113.85957,22.56805
6965,113.85981,22.56854
6966,113.85935,22.56298
6967,113.85918,22.5621
6968,113.86016,22.56165
6969,113.86422,22.55982
6970,113.86446,22.55987
6971,113.86402,22.55982
6972,113.86436,22.56006
6973,113.86408,22.56006
6974,113.86427,22.56016
6975,113.86389,22.56006
6976,113.8637,22.56016
6977,113.86389,22.56025
6978,113.86408,22.56025
6979,113.86372,22.56043
6980,113.86911,22.55986
6981,113.86944,22.56173
6982,113.86893,22.56206
6983,113.86931,22.56215
6984,113.86797,22.56205
6985,113.86792,22.56244
6986,113.86863,22.56224
6987,113.86905,22.56261
6988,113.86477,22.5617
6989,113.86516,22.5634
6990,113.86728,22.56431
6991,113.86731,22.56767
6992,113.86712,22.56767
6993,113.8675,22.56786
6994,113.86844,22.5674
6995,113.86731,22.56786
6996,113.86741,22.56812
6997,113.86703,22.56786
6998,113.86712,22.56796
6999,113.8663,22.56756
7000,113.86693,22.56805
7001,113.86033,22.56907
7002,113.86048,22.56798
7003,113.86151,22.56766
7004,113.86041,22.56741
7005,113.86123,22.56681
7006,113.86027,22.56635
7007,113.86219,22.56872
7008,113.86104,22.56864
7009,113.86097,22.56914
7010,113.86515,22.5679
7011,113.86701,22.56742
7012,113.86649,22.56695
7013,113.86687,22.56756
7014,113.867,22.56856
7015,113.86892,22.56409
7016,113.86964,22.56582
7017,113.86917,22.56449
7018,113.86312,22.55987
7019,113.86195,22.56
7020,113.86695,22.56242
7021,113.86727,22.56336
7022,113.86744,22.56146
7023,113.86877,22.55956
7024,113.86609,22.56201
7025,113.87312,22.55987
7026,113.87264,22.55987
7027,113.87283,22.55987
7028,113.87464,22.55929
7029,113.87849,22.55981
7030,113.87383,22.56011
7031,113.87321,22.56006
7032,113.8735,22.56016
7033,113.87302,22.56006
7034,113.87313,22.56029
7035,113.87274,22.56006
7036,113.87283,22.56016
7037,113.87909,22.56026
7038,113.87816,22.56016
7039,113.87868,22.5603
7040,113.87382,22.56047
7041,113.87876,22.5606
7042,113.87445,22.56044
7043,113.87248,22.56045
7044,113.87416,22.56082
7045,113.87397,22.56082
7046,113.87873,22.56092
7047,113.8725,22.56092
7048,113.87324,22.56073
7049,113.87395,22.56104
7050,113.87416,22.56101
7051,113.87849,22.56115
7052,113.87854,22.56139
7053,113.87872,22.56123
7054,113.87191,22.56108
7055,113.8755,22.56158
7056,113.87531,22.56158
7057,113.87174,22.56163
7058,113.87226,22.56139
7059,113.87851,22.56166
7060,113.87803,22.56152
7061,113.87569,22.56177
7062,113.87531,22.56177
7063,113.8755,22.56177
7064,113.87512,22.56177
7065,113.87045,22.56187
7066,113.87879,22.56188
7067,113.87588,22.56196
7068,113.8755,22.56196
7069,113.87569,22.56196
7070,113.87509,22.56199
7071,113.87531,22.56196
7072,113.87786,22.56208
7073,113.87824,22.56204
7074,113.87569,22.56215
7075,113.87588,22.56215
7076,113.87528,22.56218
7077,113.8755,22.56215
7078,113.86971,22.56208
7079,113.87811,22.56234
7080,113.87547,22.56237
7081,113.87569,22.56234
7082,113.87826,22.56249
7083,113.8787,22.56228
7084,113.8784,22.56258
7085,113.87916,22.56263
7086,113.87147,22.56223
7087,113.87766,22.56252
7088,113.87255,22.56234
7089,113.8775,22.56301
7090,113.87795,22.56284
7091,113.87723,22.56304
7092,113.87678,22.56306
7093,113.87702,22.5632
7094,113.8765,22.56306
7095,113.87626,22.5632
7096,113.87169,22.56301
7097,113.87711,22.5633
7098,113.8765,22.56334
7099,113.87678,22.56334
7100,113.86993,22.56344
7101,113.87664,22.56353
7102,113.86966,22.56343
7103,113.87673,22.56363
7104,113.87697,22.56353
7105,113.87223,22.56333
7106,113.87197,22.56344
7107,113.87221,22.56368
7108,113.87722,22.56358
7109,113.87688,22.56372
7110,113.87702,22.56377
7111,113.8696,22.56368
7112,113.86986,22.56365
7113,113.8725,22.56377
7114,113.87659,22.56377
7115,113.8767,22.56412
7116,113.87692,22.56396
7117,113.87287,22.56402
7118,113.87262,22.56427
7119,113.878,22.56422
7120,113.87778,22.56425
7121,113.87807,22.56444
7122,113.87769,22.56444
7123,113.87788,22.56453
7124,113.87341,22.56443
7125,113.87397,22.56472
7126,113.87513,22.56397
7127,113.87416,22.56496
7128,113.87435,22.56515
7129,113.87377,22.56494
7130,113.87407,22.56515
7131,113.87892,22.5652
7132,113.87692,22.56539
7133,113.87883,22.56539
7134,113.87902,22.56549
7135,113.87716,22.56545
7136,113.87383,22.56534
7137,113.87683,22.56549
7138,113.87348,22.56555
7139,113.8734,22.56577
7140,113.87365,22.56571
7141,113.87321,22.56577
7142,113.87483,22.56558
7143,113.87761,22.56577
7144,113.87321,22.56596
7145,113.87343,22.56599
7146,113.87302,22.56596
7147,113.87802,22.5661
7148,113.87847,22.5658
7149,113.87778,22.56615
7150,113.87331,22.56615
7151,113.87302,22.56615
7152,113.87321,22.56625
7153,113.87793,22.56644
7154,113.87821,22.56629
7155,113.87886,22.56623
7156,113.87124,22.56763
7157,113.8755,22.56815
7158,113.87572,22.5684
7159,113.87602,22.56868
7160,113.8774,22.56767
7161,113.8762,22.56887
7162,113.86962,22.56401
7163,113.87,22.56475
7164,113.87138,22.56446
7165,113.87115,22.56854
7166,113.87196,22.56684
7167,113.87294,22.5675
7168,113.87209,22.56708
7169,113.87277,22.56627
7170,113.87291,22.56641
7171,113.87252,22.56664
7172,113.87573,22.56656
7173,113.87406,22.56693
7174,113.87516,22.56783
7175,113.87471,22.56879
7176,113.8752,22.56845
7177,113.87562,22.56889
7178,113.87519,22.5689
7179,113.87506,22.56474
7180,113.87608,22.56493
7181,113.87621,22.56396
7182,113.87623,22.56371
7183,113.87572,22.56411
7184,113.87728,22.56884
7185,113.87652,22.56917
7186,113.87707,22.56592
7187,113.87648,22.56715
7188,113.87754,22.56622
7189,113.87711,22.56521
7190,113.87741,22.56524
7191,113.87749,22.56482
7192,113.87716,22.56416
7193,113.87727,22.56396
7194,113.87753,22.56427
7195,113.87766,22.56402
7196,113.87845,22.56325
7197,113.87802,22.56348
7198,113.87967,22.56418
7199,113.87831,22.56471
7200,113.87839,22.56452
7201,113.87881,22.56496
7202,113.87868,22.56509
7203,113.87096,22.56203
7204,113.87009,22.56296
7205,113.87104,22.56281
7206,113.87044,22.56327
7207,113.87456,22.56167
7208,113.87411,22.56124
7209,113.87436,22.56116
7210,113.87596,22.56293
7211,113.87564,22.56258
7212,113.87589,22.56249
7213,113.87669,22.55977
7214,113.87534,22.56048
7215,113.87605,22.55919
7216,113.8766,22.56206
7217,113.87741,22.56187
7218,113.87696,22.56248
7219,113.88594,22.5598
7220,113.88006,22.55987
7221,113.87987,22.55987
7222,113.88621,22.56001
7223,113.88649,22.56011
7224,113.88573,22.56001
7225,113.88597,22.56006
7226,113.88507,22.56001
7227,113.88544,22.56001
7228,113.87987,22.56006
7229,113.88009,22.56009
7230,113.87968,22.56006
7231,113.88597,22.56025
7232,113.8862,22.5602
7233,113.87968,22.56025
7234,113.8799,22.56028
7235,113.88534,22.5603
7236,113.87945,22.5603
7237,113.8896,22.56154
7238,113.88633,22.56049
7239,113.88663,22.56035
7240,113.88692,22.56054
7241,113.8794,22.56054
7242,113.87966,22.56051
7243,113.87911,22.56063
7244,113.87906,22.56088
7245,113.87935,22.56077
7246,113.88679,22.56077
7247,113.8871,22.5608
7248,113.88572,22.56074
7249,113.88677,22.56116
7250,113.88714,22.56155
7251,113.88624,22.56113
7252,113.88654,22.5613
7253,113.88597,22.56125
7254,113.87995,22.56105
7255,113.88606,22.56149
7256,113.88632,22.56146
7257,113.88026,22.56158
7258,113.87958,22.5613
7259,113.88006,22.56168
7260,113.88061,22.56159
7261,113.88068,22.56192
7262,113.88025,22.56187
7263,113.88045,22.56206
7264,113.87911,22.56206
7265,113.87935,22.56222
7266,113.88658,22.56249
7267,113.87976,22.56237
7268,113.88013,22.56231
7269,113.88684,22.5625
7270,113.88677,22.56274
7271,113.87987,22.56258
7272,113.88015,22.56266
7273,113.87998,22.56285
7274,113.88026,22.56292
7275,113.88064,22.56297
7276,113.88028,22.56318
7277,113.88054,22.5633
7278,113.88186,22.56266
7279,113.88573,22.56314
7280,113.88294,22.56365
7281,113.8815,22.56302
7282,113.88266,22.5637
7283,113.88663,22.56387
7284,113.88268,22.56392
7285,113.88292,22.56387
7286,113.88675,22.56403
7287,113.88654,22.56406
7288,113.8833,22.56396
7289,113.88654,22.56425
7290,113.88673,22.56425
7291,113.88632,22.56422
7292,113.88293,22.56422
7293,113.8833,22.56434
7294,113.88349,22.56467
7295,113.88635,22.56444
7296,113.88654,22.56444
7297,113.88613,22.56441
7298,113.88616,22.56463
7299,113.88635,22.56463
7300,113.88594,22.5646
7301,113.88597,22.56482
7302,113.88616,22.56482
7303,113.88575,22.56479
7304,113.88577,22.56501
7305,113.88597,22.56501
7306,113.88556,22.56498
7307,113.88558,22.5652
7308,113.88577,22.5652
7309,113.88537,22.56517
7310,113.88539,22.56539
7311,113.88558,22.56539
7312,113.88518,22.56537
7313,113.87914,22.56528
7314,113.8852,22.56558
7315,113.88539,22.56558
7316,113.87926,22.56563
7317,113.88497,22.56566
7318,113.8852,22.56577
7319,113.87994,22.56605
7320,113.8815,22.56611
7321,113.88061,22.56686
7322,113.88077,22.56891
7323,113.88081,22.56789
7324,113.88276,22.56688
7325,113.88155,22.56877
7326,113.88163,22.56416
7327,113.88294,22.56468
7328,113.88317,22.56516
7329,113.88381,22.56846
7330,113.8825,22.56838
7331,113.88408,22.5668
7332,113.88632,22.56522
7333,113.88773,22.56492
7334,113.88701,22.56415
7335,113.88721,22.56429
7336,113.88815,22.56595
7337,113.88797,22.56682
7338,113.8798,22.56183
7339,113.8796,22.5621
7340,113.87936,22.56191
7341,113.88032,22.55993
7342,113.88128,22.56123
7343,113.88117,22.56022
7344,113.88231,22.56029
7345,113.88248,22.56144
7346,113.8836,22.56239
7347,113.88357,22.56185
7348,113.88387,22.56162
7349,113.88396,22.56121
7350,113.88344,22.56034
7351,113.88434,22.56234
7352,113.88416,22.56358
7353,113.88464,22.56092
7354,113.88488,22.5615
7355,113.88533,22.56067
7356,113.88529,22.56232
7357,113.88578,22.56153
7358,113.886,22.56175
7359,113.88742,22.56039
7360,113.8871,22.5601
7361,113.88866,22.55926
7362,113.8871,22.56207
7363,113.88737,22.56259
7364,113.88726,22.56314
7365,113.88864,22.56386
7366,113.88825,22.56275
7367,113.88762,22.56374
7368,113.89056,22.56076
7369,113.89492,22.56264
7370,113.89485,22.56306
7371,113.89453,22.5633
7372,113.89477,22.56334
7373,113.89506,22.56327
7374,113.89486,22.56353
7375,113.89453,22.56349
7376,113.89472,22.56358
7377,113.89434,22.56349
7378,113.89434,22.56368
7379,113.89453,22.56368
7380,113.89415,22.56368
7381,113.89773,22.56355
7382,113.89453,22.56387
7383,113.89475,22.56379
7384,113.89412,22.56389
7385,113.89434,22.56387
7386,113.89431,22.56408
7387,113.89453,22.56406
7388,113.89467,22.56449
7389,113.89677,22.56534
7390,113.89615,22.56577
7391,113.89516,22.56537
7392,113.89564,22.56614
7393,113.89558,22.56648
7394,113.89585,22.56632
7395,113.8891,22.56591
7396,113.88949,22.56549
7397,113.88906,22.56512
7398,113.88911,22.56777
7399,113.88918,22.56681
7400,113.89023,22.56684
7401,113.89162,22.56551
7402,113.89004,22.56604
7403,113.89067,22.56641
7404,113.89051,22.56414
7405,113.89107,22.56455
7406,113.89017,22.56488
7407,113.89172,22.56739
7408,113.8904,22.56779
7409,113.89167,22.56416
7410,113.89288,22.56459
7411,113.89306,22.56304
7412,113.89138,22.56328
7413,113.89286,22.56083
7414,113.89432,22.56221
7415,113.89565,22.56768
7416,113.89596,22.56677
7417,113.89704,22.56622
7418,113.89701,22.56814
7419,113.89537,22.56066
7420,113.89798,22.56113
7421,113.89612,22.56128
7422,113.89717,22.56004
7423,113.89809,22.55955
7424,113.90176,22.56063
7425,113.90176,22.56082
7426,113.90151,22.56069
7427,113.90157,22.56092
7428,113.90035,22.56175
7429,113.89953,22.56296
7430,113.89957,22.5632
7431,113.89991,22.5633
7432,113.89967,22.56349
7433,113.89995,22.56363
7434,113.90031,22.56363
7435,113.89877,22.56324
7436,113.90016,22.5638
7437,113.90043,22.56387
7438,113.89913,22.56356
7439,113.89947,22.56393
7440,113.89853,22.56396
7441,113.89886,22.56401
7442,113.9004,22.56417
7443,113.90106,22.56416
7444,113.90003,22.56454
7445,113.89842,22.56436
7446,113.89828,22.56517
7447,113.9088,22.56208
7448,113.90643,22.56663
7449,113.90592,22.56638
7450,113.90619,22.56667
7451,113.9063,22.5669
7452,113.9079,22.56796
7453,113.89911,22.56776
7454,113.89835,22.56884
7455,113.90487,22.56644
7456,113.90439,22.56529
7457,113.90273,22.56436
7458,113.90465,22.56818
7459,113.90593,22.56835
7460,113.90774,22.56626
7461,113.90672,22.56665
7462,113.90159,22.55977
7463,113.9018,22.56036
7464,113.90244,22.55966
7465,113.90202,22.5619
7466,113.90305,22.56162
7467,113.9029,22.56366
7468,113.91459,22.563
7469,113.91138,22.5614
7470,113.91385,22.56097
7471,113.85941,22.55702
7472,113.85989,22.55694
7473,113.85977,22.55729
7474,113.85989,22.55778
7475,113.85989,22.55797
7476,113.8597,22.55797
7477,113.8597,22.55816
7478,113.85991,22.55818
7479,113.85951,22.55816
7480,113.85951,22.55835
7481,113.85972,22.55837
7482,113.85445,22.55862
7483,113.8588,22.55867
7484,113.85818,22.5593
7485,113.85738,22.55922
7486,113.85799,22.55939
7487,113.85841,22.55935
7488,113.85913,22.55901
7489,113.85818,22.55949
7490,113.85842,22.55955
7491,113.85789,22.55958
7492,113.85794,22.55982
7493,113.85815,22.55975
7494,113.85426,22.55438
7495,113.85601,22.54905
7496,113.85537,22.55463
7497,113.85526,22.5533
7498,113.85592,22.55277
7499,113.85663,22.55216
7500,113.85618,22.55175
7501,113.85836,22.55272
7502,113.85705,22.55642
7503,113.85679,22.55369
7504,113.85898,22.55704
7505,113.85825,22.55812
7506,113.85904,22.55674
7507,113.86042,22.55517
7508,113.85901,22.55583
7509,113.85949,22.55401
7510,113.86013,22.5529
7511,113.86063,22.55075
7512,113.86065,22.55178
7513,113.8696,22.55216
7514,113.86126,22.55651
7515,113.86022,22.55725
7516,113.8649,22.55681
7517,113.86455,22.5574
7518,113.86018,22.5574
7519,113.86474,22.55749
7520,113.86493,22.55759
7521,113.86008,22.55759
7522,113.86008,22.55778
7523,113.86034,22.5577
7524,113.8601,22.55799
7525,113.86534,22.55794
7526,113.86579,22.55835
7527,113.8656,22.55835
7528,113.86115,22.55827
7529,113.8656,22.55854
7530,113.86581,22.55856
7531,113.86538,22.55851
7532,113.86541,22.55873
7533,113.86562,22.55875
7534,113.86519,22.5587
7535,113.86079,22.55868
7536,113.86522,22.55892
7537,113.86543,22.55894
7538,113.865,22.55889
7539,113.86503,22.55911
7540,113.86524,22.55913
7541,113.86481,22.55908
7542,113.86454,22.55839
7543,113.86465,22.5592
7544,113.86484,22.5593
7545,113.86505,22.55932
7546,113.86455,22.5593
7547,113.86465,22.55949
7548,113.86486,22.55951
7549,113.86443,22.55946
7550,113.86422,22.55962
7551,113.86446,22.55968
7552,113.86467,22.5597
7553,113.8606,22.55227
7554,113.86041,22.55216
7555,113.86104,22.55909
7556,113.86105,22.55998
7557,113.86156,22.55912
7558,113.8614,22.55884
7559,113.86236,22.559
7560,113.86231,22.55811
7561,113.86308,22.55884
7562,113.86372,22.55942
7563,113.86372,22.55809
7564,113.8632,22.5577
7565,113.86473,22.55382
7566,113.86418,22.55726
7567,113.86531,22.55735
7568,113.8657,22.5567
7569,113.86617,22.55691
7570,113.86906,22.55695
7571,113.86714,22.55731
7572,113.86829,22.55587
7573,113.86907,22.55468
7574,113.86784,22.5552
7575,113.86101,22.55098
7576,113.87378,22.55035
7577,113.87407,22.55026
7578,113.87357,22.55033
7579,113.87712,22.54984
7580,113.87674,22.54943
7581,113.87688,22.55054
7582,113.87659,22.55054
7583,113.87359,22.55054
7584,113.87378,22.55054
7585,113.87338,22.55052
7586,113.8734,22.55073
7587,113.87359,22.55073
7588,113.87319,22.55071
7589,113.87321,22.55092
7590,113.87343,22.55095
7591,113.873,22.5509
7592,113.87302,22.55111
7593,113.87324,22.55114
7594,113.87281,22.55109
7595,113.87435,22.5514
7596,113.87283,22.55131
7597,113.87305,22.55133
7598,113.87257,22.55133
7599,113.87711,22.55106
7600,113.87673,22.55107
7601,113.87692,22.55159
7602,113.87251,22.55164
7603,113.87231,22.55164
7604,113.87749,22.55141
7605,113.87715,22.55174
7606,113.87731,22.55188
7607,113.87413,22.55162
7608,113.87435,22.55166
7609,113.87673,22.55178
7610,113.87698,22.55195
7611,113.87205,22.55185
7612,113.87649,22.552
7613,113.87416,22.55197
7614,113.87397,22.55207
7615,113.87231,22.55192
7616,113.87251,22.55193
7617,113.87421,22.55211
7618,113.87207,22.55207
7619,113.87231,22.55212
7620,113.87186,22.55204
7621,113.87446,22.55223
7622,113.87507,22.55235
7623,113.87373,22.55221
7624,113.87188,22.55226
7625,113.8721,22.55228
7626,113.87167,22.55223
7627,113.8774,22.55216
7628,113.87626,22.55226
7629,113.87649,22.55252
7630,113.87673,22.55226
7631,113.87464,22.55245
7632,113.87426,22.55235
7633,113.87445,22.55254
7634,113.87369,22.55245
7635,113.87397,22.55254
7636,113.87169,22.55245
7637,113.87191,22.55247
7638,113.87148,22.55242
7639,113.87369,22.55264
7640,113.8715,22.55264
7641,113.87172,22.55266
7642,113.87128,22.55261
7643,113.87688,22.55269
7644,113.87721,22.55264
7645,113.87615,22.55263
7646,113.87649,22.55292
7647,113.87697,22.55288
7648,113.87504,22.55272
7649,113.87131,22.55283
7650,113.87152,22.55285
7651,113.87109,22.5528
7652,113.87721,22.55292
7653,113.87812,22.55302
7654,113.87944,22.55303
7655,113.87561,22.55299
7656,113.87595,22.553
7657,113.8754,22.55302
7658,113.87112,22.55302
7659,113.87133,22.55304
7660,113.87058,22.55299
7661,113.87088,22.55307
7662,113.87528,22.55318
7663,113.87554,22.55326
7664,113.87574,22.55326
7665,113.87509,22.55337
7666,113.87121,22.5533
7667,113.87024,22.55329
7668,113.87074,22.55335
7669,113.87098,22.55349
7670,113.87535,22.55345
7671,113.87559,22.55349
7672,113.87897,22.55338
7673,113.87869,22.55338
7674,113.87883,22.55368
7675,113.87512,22.55359
7676,113.87536,22.55364
7677,113.8749,22.55356
7678,113.87411,22.55326
7679,113.87469,22.55372
7680,113.87074,22.55364
7681,113.87493,22.55378
7682,113.87512,22.55378
7683,113.8715,22.55378
7684,113.8787,22.55397
7685,113.87474,22.55397
7686,113.87498,22.55402
7687,113.87188,22.55416
7688,113.87112,22.55407
7689,113.87164,22.55421
7690,113.8721,22.55433
7691,113.87164,22.55441
7692,113.87188,22.55435
7693,113.87229,22.55452
7694,113.87207,22.55454
7695,113.87179,22.55454
7696,113.87188,22.55464
7697,113.87022,22.55421
7698,113.87207,22.55473
7699,113.87226,22.55473
7700,113.87792,22.55487
7701,113.87764,22.55492
7702,113.87239,22.55497
7703,113.87253,22.5548
7704,113.87831,22.55487
7705,113.87293,22.55502
7706,113.87388,22.55445
7707,113.87868,22.55516
7708,113.87891,22.55469
7709,113.87797,22.55516
7710,113.8783,22.55524
7711,113.87279,22.55538
7712,113.87318,22.55535
7713,113.87754,22.55541
7714,113.87802,22.55554
7715,113.8784,22.55575
7716,113.87883,22.55549
7717,113.87892,22.55583
7718,113.87693,22.55441
7719,113.87397,22.55587
7720,113.87312,22.55578
7721,113.87336,22.55599
7722,113.87374,22.55592
7723,113.87416,22.55606
7724,113.87373,22.55612
7725,113.87397,22.55606
7726,113.87683,22.55606
7727,113.87435,22.55625
7728,113.87395,22.55628
7729,113.87416,22.55625
7730,113.877,22.55637
7731,113.87828,22.55648
7732,113.87457,22.55642
7733,113.87414,22.55647
7734,113.87435,22.55644
7735,113.87476,22.55661
7736,113.87433,22.55666
7737,113.87455,22.55663
7738,113.87084,22.55571
7739,113.87495,22.5568
7740,113.87452,22.55685
7741,113.87474,22.55682
7742,113.87517,22.55696
7743,113.87179,22.55692
7744,113.8725,22.55649
7745,113.87493,22.55702
7746,113.87464,22.55702
7747,113.87474,22.55711
7748,113.87152,22.55694
7749,113.8755,22.55711
7750,113.87626,22.55672
7751,113.87516,22.55716
7752,113.87483,22.55721
7753,113.87493,22.5573
7754,113.8715,22.55721
7755,113.87176,22.55718
7756,113.87569,22.5573
7757,113.87502,22.5574
7758,113.87453,22.5573
7759,113.87474,22.5574
7760,113.87588,22.55749
7761,113.8766,22.55706
7762,113.87099,22.55733
7763,113.87519,22.55761
7764,113.8755,22.55759
7765,113.87468,22.55764
7766,113.87488,22.55763
7767,113.87602,22.55773
7768,113.87545,22.55783
7769,113.87578,22.55787
7770,113.87339,22.55768
7771,113.87422,22.55787
7772,113.87064,22.55778
7773,113.87483,22.55787
7774,113.87512,22.55787
7775,113.87136,22.55764
7776,113.87117,22.55801
7777,113.87249,22.55805
7778,113.87074,22.55797
7779,113.87098,22.55802
7780,113.87055,22.55797
7781,113.87036,22.55806
7782,113.87597,22.55806
7783,113.87559,22.55806
7784,113.87578,22.55825
7785,113.87121,22.55816
7786,113.87055,22.55816
7787,113.87074,22.55816
7788,113.87131,22.55835
7789,113.87112,22.55835
7790,113.87064,22.55835
7791,113.87083,22.55844
7792,113.8715,22.55854
7793,113.87109,22.55856
7794,113.87131,22.55854
7795,113.87909,22.55844
7796,113.87921,22.55882
7797,113.87553,22.55849
7798,113.87131,22.55873
7799,113.8715,22.55873
7800,113.8775,22.55892
7801,113.87783,22.55924
7802,113.8783,22.55895
7803,113.87669,22.55887
7804,113.87754,22.55935
7805,113.87803,22.55944
7806,113.87754,22.55955
7807,113.87783,22.55944
7808,113.87221,22.55905
7809,113.87776,22.5597
7810,113.87797,22.55968
7811,113.87407,22.55892
7812,113.87286,22.55966
7813,113.87302,22.55978
7814,113.87194,22.55936
7815,113.87264,22.55968
7816,113.86992,22.55846
7817,113.87034,22.55865
7818,113.87018,22.55785
7819,113.87031,22.55752
7820,113.8734,22.5518
7821,113.87274,22.55179
7822,113.87293,22.55161
7823,113.87291,22.55217
7824,113.87336,22.55263
7825,113.87352,22.55233
7826,113.87372,22.5553
7827,113.87443,22.55446
7828,113.87434,22.55118
7829,113.87456,22.55121
7830,113.87447,22.55062
7831,113.87624,22.55058
7832,113.87626,22.55039
7833,113.87546,22.55042
7834,113.87638,22.55561
7835,113.87496,22.55571
7836,113.87564,22.5546
7837,113.87619,22.55187
7838,113.87644,22.55161
7839,113.87556,22.55144
7840,113.87782,22.55434
7841,113.87732,22.55462
7842,113.87731,22.55399
7843,113.87732,22.55334
7844,113.87798,22.55368
7845,113.87803,22.55246
7846,113.87826,22.55172
7847,113.87876,22.55154
7848,113.87959,22.55254
7849,113.87808,22.55057
7850,113.88592,22.55023
7851,113.88616,22.55035
7852,113.88092,22.55035
7853,113.88163,22.55025
7854,113.88693,22.55051
7855,113.88654,22.55054
7856,113.88663,22.55073
7857,113.88649,22.55078
7858,113.88614,22.55065
7859,113.88635,22.55083
7860,113.88689,22.55085
7861,113.88593,22.55085
7862,113.88713,22.55109
7863,113.88661,22.55104
7864,113.88692,22.55111
7865,113.88577,22.55111
7866,113.88606,22.55102
7867,113.88537,22.55105
7868,113.88732,22.55128
7869,113.88689,22.55133
7870,113.88711,22.55131
7871,113.8852,22.55131
7872,113.88561,22.55137
